"ASV_id","taxID","domain_global","phylum_global","class_global","order_global","family_global","genus_global","species_global","pct_id_global","domain_local","phylum_local","class_local","order_local","family_local","genus_local","species_local","pct_id_local","best_pctid_winner","global_lca_to_local_triggered","preferred_pctid","preferred_database","preferred_scientific_name","preferred_domain","preferred_phylum","preferred_class","preferred_order","preferred_family","preferred_genus","preferred_species","post_checklist_domain","post_checklist_phylum","post_checklist_class","post_checklist_order","post_checklist_family","post_checklist_genus","post_checklist_species","regatta_match_rank","post_checklist_scientific_name"
"MiFish_0001128","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001129","29144","Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos",99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Chanos chanos","Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos","Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos","species","Chanos chanos"
"MiFish_0001130","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001131","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001132","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001133","1182146","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia",99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Bodianus diplotaenia","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia","species","Bodianus diplotaenia"
"MiFish_0001134","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001135","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001136","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001137","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001138","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001139","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,98.8,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.8,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0001140","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001141","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001142","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001143","435274","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus",99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Gerres cinereus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus","species","Gerres cinereus"
"MiFish_0001144","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001145","316138","Eukaryota","Chordata","Actinopteri","Scombriformes","Nomeidae","Cubiceps","Cubiceps squamiceps",100,"Eukaryota","Chordata","Actinopteri","Scombriformes","Nomeidae","Cubiceps","Cubiceps pauciradiatus",100,"local",FALSE,100,"local","Cubiceps pauciradiatus","Eukaryota","Chordata","Actinopteri","Scombriformes","Nomeidae","Cubiceps","Cubiceps pauciradiatus","Eukaryota","Chordata","Actinopteri","Scombriformes","Nomeidae","Cubiceps","Cubiceps pauciradiatus","species","Cubiceps pauciradiatus"
"MiFish_0001146","1489872","Eukaryota","Chordata","Actinopteri",NA,NA,NA,NA,99.4,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri",99.4,"local",FALSE,99.4,"local","Acanthocybium solandri","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri","species","Acanthocybium solandri"
"MiFish_0001147","1489872","Eukaryota","Chordata","Actinopteri",NA,NA,NA,NA,98.8,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri",98.8,"local",FALSE,98.8,"local","Acanthocybium solandri","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri","species","Acanthocybium solandri"
"MiFish_0001148","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001149","1182014","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Enchelycore","Enchelycore nigricans",96.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,96.4,"global","Enchelycore nigricans","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Enchelycore","Enchelycore nigricans","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Enchelycore",NA,"genus","Enchelycore"
"MiFish_0001150","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001151","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001152","482919","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",97.6,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6,"global","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus","Orthopristis"
"MiFish_0001153","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001154","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001155","722560","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis",96.5,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,96.5,"global","Archosargus rhomboidalis","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae",NA,NA,"family","Sparidae"
"MiFish_0001156","8245","Eukaryota","Chordata","Actinopteri","Istiophoriformes","Xiphiidae","Xiphias","Xiphias gladius",100,"Eukaryota","Chordata","Actinopteri","Istiophoriformes","Xiphiidae","Xiphias","Xiphias gladius",100,"local",FALSE,100,"local","Xiphias gladius","Eukaryota","Chordata","Actinopteri","Istiophoriformes","Xiphiidae","Xiphias","Xiphias gladius","Eukaryota","Chordata","Actinopteri","Istiophoriformes","Xiphiidae","Xiphias","Xiphias gladius","species","Xiphias gladius"
"MiFish_0001157","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001158","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001159","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001160","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001161","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001162","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001163","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001164","173321","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Seriola","Seriola rivoliana",100,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,100,"global","Seriola rivoliana","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Seriola","Seriola rivoliana","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Seriola","Seriola rivoliana","species","Seriola rivoliana"
"MiFish_0001165","163147","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Girellidae","Girella",NA,97,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97,"global","Girella","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Girellidae","Girella",NA,"Eukaryota","Chordata","Actinopteri","Centrarchiformes","Girellidae","Girella",NA,"genus","Girella"
"MiFish_0001166","1167616","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus bontoides",96.4,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus merra",95.3,"global",TRUE,96.4,"global_lca_to_local","Epinephelus","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus",NA,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus",NA,"genus","Epinephelus"
"MiFish_0001167","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001168","36216","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus",99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf taurus","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0001169","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001170","1350520","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei",98.3,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.3,"global","Stegastes beebei","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei","species","Stegastes beebei"
"MiFish_0001171","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001172","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001173","1268096","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes rectifraenum",99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Stegastes rectifraenum","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes rectifraenum","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes",NA,"genus","Stegastes"
"MiFish_0001174","8190","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil",NA,98.8,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni",98.8,"local",FALSE,98.8,"local","Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species","Mugil thoburni"
"MiFish_0001175","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001176","1182146","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia",99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Bodianus diplotaenia","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia","species","Bodianus diplotaenia"
"MiFish_0001177","166773","Eukaryota","Chordata","Actinopteri","Gobiiformes","Gobiidae","Microdesmus","Microdesmus longipinnis",95.2,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,95.2,"global","Microdesmus longipinnis","Eukaryota","Chordata","Actinopteri","Gobiiformes","Gobiidae","Microdesmus","Microdesmus longipinnis","Eukaryota","Chordata","Actinopteri","Gobiiformes","Gobiidae","Microdesmus",NA,"genus","Microdesmus"
"MiFish_0001178","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001179","722560","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis",96.5,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,96.5,"global","Archosargus rhomboidalis","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae",NA,NA,"family","Sparidae"
"MiFish_0001180","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001181","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001182","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001183","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001184","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001185","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001186","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001187","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001188","195598","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Bothus","Bothus robinsi",97.1,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.1,"global","Bothus robinsi","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Bothus","Bothus robinsi","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Bothus",NA,"genus","Bothus"
"MiFish_0001189","168377","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus",98.8,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.8,"global","Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species","Sphoeroides annulatus"
"MiFish_0001190","195598","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Bothus","Bothus robinsi",97.1,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.1,"global","Bothus robinsi","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Bothus","Bothus robinsi","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Bothus",NA,"genus","Bothus"
"MiFish_0001191","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001192","2012922","Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri",99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Hyporhamphus yuri","Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri","Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus",NA,"genus","Hyporhamphus"
"MiFish_0001193","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001194","36216","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus",99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf taurus","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0001195","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001196","173309","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx","Caranx crysos",98.2,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.2,"global","Caranx crysos","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx","Caranx crysos","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx",NA,"genus","Caranx"
"MiFish_0001197","466148","Eukaryota","Chordata","Actinopteri","Chaetodontiformes","Chaetodontidae","Johnrandallia","Johnrandallia nigrirostris",100,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,100,"global","Johnrandallia nigrirostris","Eukaryota","Chordata","Actinopteri","Chaetodontiformes","Chaetodontidae","Johnrandallia","Johnrandallia nigrirostris","Eukaryota","Chordata","Actinopteri","Chaetodontiformes","Chaetodontidae","Johnrandallia","Johnrandallia nigrirostris","species","Johnrandallia nigrirostris"
"MiFish_0001198","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001199","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001200","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001201","2608457","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Platybelone","Platybelone argala",100,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,100,"global","Platybelone argala","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Platybelone","Platybelone argala","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Platybelone","Platybelone argala","species","Platybelone argala"
"MiFish_0001202","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001203","242806","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban",99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Scarus ghobban","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban","species","Scarus ghobban"
"MiFish_0001204","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001205","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001206","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001207","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001208","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001209","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001210","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001211","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001212","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001213","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
