"ASV_id","Sample_name","BestTaxon","Class","nReads","name_match_type","domain","phylum","class","order","family","genus","species","before_domain","after_domain","before_phylum","after_phylum","before_class","after_class","before_order","after_order","before_family","after_family","before_genus","after_genus","before_species","after_species","regatta_match_rank","after_scientific_name"
"row_387","RL2501_F016_3_MV1","Ceratoscopelus","Actinopteri",518,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Ceratoscopelus","Ceratoscopelus",NA,NA,"genus","Ceratoscopelus"
"row_388","RL2501_F016_3_MV1","Cololabis saira","Actinopteri",110,"scientific name","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Beloniformes","Beloniformes","Belonidae","Belonidae","Cololabis","Cololabis","Cololabis saira","Cololabis saira","species","Cololabis saira"
"row_389","RL2501_F016_3_MV1","Cyclothone signata","Actinopteri",24,"scientific name","Eukaryota","Chordata","Actinopteri","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone signata","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Stomiiformes","Stomiiformes","Gonostomatidae","Gonostomatidae","Cyclothone","Cyclothone","Cyclothone signata","Cyclothone signata","species","Cyclothone signata"
"row_390","RL2501_F016_3_MV1","Delphinidae","Mammalia",119,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae",NA,NA,NA,NA,"family","Delphinidae"
"row_391","RL2501_F016_3_MV1","Engraulis mordax","Actinopteri",315,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_392","RL2501_F016_3_MV1","Gigantactis","Actinopteri",25,"scientific name","Eukaryota","Chordata","Actinopteri","Lophiiformes","Gigantactinidae","Gigantactis",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Lophiiformes","Lophiiformes","Gigantactinidae","Gigantactinidae","Gigantactis","Gigantactis",NA,NA,"genus","Gigantactis"
"row_393","RL2501_F016_3_MV1","Gigantactis vanhoeffeni","Actinopteri",12160,"scientific name","Eukaryota","Chordata","Actinopteri","Lophiiformes","Gigantactinidae","Gigantactis","Gigantactis vanhoeffeni","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Lophiiformes","Lophiiformes","Gigantactinidae","Gigantactinidae","Gigantactis","Gigantactis","Gigantactis vanhoeffeni","Gigantactis vanhoeffeni","species","Gigantactis vanhoeffeni"
"row_394","RL2501_F016_3_MV1","Homo sapiens","Mammalia",363,"scientific name","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Primates",NA,"Hominidae",NA,"Homo",NA,"Homo sapiens",NA,"class","Mammalia"
"row_395","RL2501_F016_3_MV1","Lampadena urophaos","Actinopteri",244,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Lampadena","Lampadena urophaos","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Lampadena","Lampadena","Lampadena urophaos","Lampadena urophaos","species","Lampadena urophaos"
"row_396","RL2501_F016_3_MV1","Phosichthyidae","Actinopteri",8922,"scientific name","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Stomiiformes","Stomiiformes","Phosichthyidae","Phosichthyidae",NA,NA,NA,NA,"family","Phosichthyidae"
"row_397","RL2501_F016_3_MV1","Prionace glauca","Chondrichthyes",124,"scientific name","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca","Eukaryota","Eukaryota","Chordata","Chordata","Chondrichthyes","Chondrichthyes","Carcharhiniformes","Carcharhiniformes","Carcharhinidae","Carcharhinidae","Prionace","Prionace","Prionace glauca","Prionace glauca","species","Prionace glauca"
"row_398","RL2501_F016_3_MV1","Sebastes","Actinopteri",1674,"scientific name","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Perciformes","Perciformes","Sebastidae","Sebastidae","Sebastes","Sebastes",NA,NA,"genus","Sebastes"
"row_399","RL2501_F016_3_MV1","Stomiidae","Actinopteri",15998,"scientific name","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Stomiiformes","Stomiiformes","Stomiidae","Stomiidae",NA,NA,NA,NA,"family","Stomiidae"
"row_400","RL2501_F016_3_MV1","Symbolophorus californiensis","Actinopteri",633,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Symbolophorus","Symbolophorus","Symbolophorus californiensis","Symbolophorus californiensis","species","Symbolophorus californiensis"
"row_401","RL2501_F016_3_MV1","Syngnathus","Actinopteri",99,"scientific name","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Syngnathus",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Syngnathiformes","Syngnathiformes","Syngnathidae","Syngnathidae","Syngnathus","Syngnathus",NA,NA,"genus","Syngnathus"
"row_402","RL2501_F016_3_MV1",NA,NA,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_403","RL2501_F016_4_MV1","Brama","Actinopteri",53,"scientific name","Eukaryota","Chordata","Actinopteri","Scombriformes","Bramidae","Brama",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Scombriformes","Scombriformes","Bramidae","Bramidae","Brama","Brama",NA,NA,"genus","Brama"
"row_404","RL2501_F016_4_MV1","Ceratoscopelus","Actinopteri",573,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Ceratoscopelus","Ceratoscopelus",NA,NA,"genus","Ceratoscopelus"
"row_405","RL2501_F016_4_MV1","Diogenichthys","Actinopteri",189,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diogenichthys",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Diogenichthys","Diogenichthys",NA,NA,"genus","Diogenichthys"
"row_406","RL2501_F016_4_MV1","Gigantactis","Actinopteri",71,"scientific name","Eukaryota","Chordata","Actinopteri","Lophiiformes","Gigantactinidae","Gigantactis",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Lophiiformes","Lophiiformes","Gigantactinidae","Gigantactinidae","Gigantactis","Gigantactis",NA,NA,"genus","Gigantactis"
"row_407","RL2501_F016_4_MV1","Gigantactis vanhoeffeni","Actinopteri",11804,"scientific name","Eukaryota","Chordata","Actinopteri","Lophiiformes","Gigantactinidae","Gigantactis","Gigantactis vanhoeffeni","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Lophiiformes","Lophiiformes","Gigantactinidae","Gigantactinidae","Gigantactis","Gigantactis","Gigantactis vanhoeffeni","Gigantactis vanhoeffeni","species","Gigantactis vanhoeffeni"
"row_408","RL2501_F016_4_MV1","Homo sapiens","Mammalia",160,"scientific name","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Primates",NA,"Hominidae",NA,"Homo",NA,"Homo sapiens",NA,"class","Mammalia"
"row_409","RL2501_F016_4_MV1","Phosichthyidae","Actinopteri",8913,"scientific name","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Stomiiformes","Stomiiformes","Phosichthyidae","Phosichthyidae",NA,NA,NA,NA,"family","Phosichthyidae"
"row_410","RL2501_F016_4_MV1","Prionace glauca","Chondrichthyes",97,"scientific name","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca","Eukaryota","Eukaryota","Chordata","Chordata","Chondrichthyes","Chondrichthyes","Carcharhiniformes","Carcharhiniformes","Carcharhinidae","Carcharhinidae","Prionace","Prionace","Prionace glauca","Prionace glauca","species","Prionace glauca"
"row_411","RL2501_F016_4_MV1","Sebastes","Actinopteri",866,"scientific name","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Perciformes","Perciformes","Sebastidae","Sebastidae","Sebastes","Sebastes",NA,NA,"genus","Sebastes"
"row_412","RL2501_F016_4_MV1","Stenella coeruleoalba","Mammalia",141,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Stenella","Stenella coeruleoalba","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae","Stenella","Stenella","Stenella coeruleoalba","Stenella coeruleoalba","species","Stenella coeruleoalba"
"row_413","RL2501_F016_4_MV1","Stomiidae","Actinopteri",19369,"scientific name","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Stomiiformes","Stomiiformes","Stomiidae","Stomiidae",NA,NA,NA,NA,"family","Stomiidae"
"row_414","RL2501_F016_4_MV1","Symbolophorus californiensis","Actinopteri",415,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Symbolophorus","Symbolophorus","Symbolophorus californiensis","Symbolophorus californiensis","species","Symbolophorus californiensis"
"row_415","RL2501_F016_4_MV1",NA,NA,10348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_416","RL2501_F017_1_MV1","Ceratoscopelus","Actinopteri",2934,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Ceratoscopelus","Ceratoscopelus",NA,NA,"genus","Ceratoscopelus"
"row_417","RL2501_F017_1_MV1","Cyclothone acclinidens","Actinopteri",126,"scientific name","Eukaryota","Chordata","Actinopteri","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone acclinidens","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Stomiiformes","Stomiiformes","Gonostomatidae","Gonostomatidae","Cyclothone","Cyclothone","Cyclothone acclinidens","Cyclothone acclinidens","species","Cyclothone acclinidens"
"row_418","RL2501_F017_1_MV1","Delphinidae","Mammalia",419,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae",NA,NA,NA,NA,"family","Delphinidae"
"row_419","RL2501_F017_1_MV1","Engraulis mordax","Actinopteri",2,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_420","RL2501_F017_1_MV1","Gigantactis vanhoeffeni","Actinopteri",1514,"scientific name","Eukaryota","Chordata","Actinopteri","Lophiiformes","Gigantactinidae","Gigantactis","Gigantactis vanhoeffeni","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Lophiiformes","Lophiiformes","Gigantactinidae","Gigantactinidae","Gigantactis","Gigantactis","Gigantactis vanhoeffeni","Gigantactis vanhoeffeni","species","Gigantactis vanhoeffeni"
"row_421","RL2501_F017_1_MV1","Phosichthyidae","Actinopteri",574,"scientific name","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Stomiiformes","Stomiiformes","Phosichthyidae","Phosichthyidae",NA,NA,NA,NA,"family","Phosichthyidae"
"row_422","RL2501_F017_1_MV1","Stomiidae","Actinopteri",371,"scientific name","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Stomiiformes","Stomiiformes","Stomiidae","Stomiidae",NA,NA,NA,NA,"family","Stomiidae"
"row_423","RL2501_F017_1_MV1","Symbolophorus californiensis","Actinopteri",315,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Symbolophorus","Symbolophorus","Symbolophorus californiensis","Symbolophorus californiensis","species","Symbolophorus californiensis"
"row_424","RL2501_F017_1_MV1",NA,NA,4253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_425","RL2501_F017_2_MV1","Ceratoscopelus","Actinopteri",2430,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Ceratoscopelus","Ceratoscopelus",NA,NA,"genus","Ceratoscopelus"
"row_426","RL2501_F017_2_MV1","Cololabis saira","Actinopteri",187,"scientific name","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Beloniformes","Beloniformes","Belonidae","Belonidae","Cololabis","Cololabis","Cololabis saira","Cololabis saira","species","Cololabis saira"
"row_427","RL2501_F017_2_MV1","Delphinidae","Mammalia",128,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae",NA,NA,NA,NA,"family","Delphinidae"
"row_428","RL2501_F017_2_MV1","Engraulis mordax","Actinopteri",243,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_429","RL2501_F017_2_MV1","Gigantactis vanhoeffeni","Actinopteri",590,"scientific name","Eukaryota","Chordata","Actinopteri","Lophiiformes","Gigantactinidae","Gigantactis","Gigantactis vanhoeffeni","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Lophiiformes","Lophiiformes","Gigantactinidae","Gigantactinidae","Gigantactis","Gigantactis","Gigantactis vanhoeffeni","Gigantactis vanhoeffeni","species","Gigantactis vanhoeffeni"
"row_430","RL2501_F017_2_MV1","Homo sapiens","Mammalia",188,"scientific name","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Primates",NA,"Hominidae",NA,"Homo",NA,"Homo sapiens",NA,"class","Mammalia"
"row_431","RL2501_F017_2_MV1","Phosichthyidae","Actinopteri",308,"scientific name","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Stomiiformes","Stomiiformes","Phosichthyidae","Phosichthyidae",NA,NA,NA,NA,"family","Phosichthyidae"
"row_432","RL2501_F017_2_MV1","Sebastes","Actinopteri",180,"scientific name","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Perciformes","Perciformes","Sebastidae","Sebastidae","Sebastes","Sebastes",NA,NA,"genus","Sebastes"
"row_433","RL2501_F017_2_MV1","Stomiidae","Actinopteri",583,"scientific name","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Stomiiformes","Stomiiformes","Stomiidae","Stomiidae",NA,NA,NA,NA,"family","Stomiidae"
"row_434","RL2501_F017_2_MV1",NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_435","RL2501_F017_3_MV1","Ceratoscopelus","Actinopteri",2480,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Ceratoscopelus","Ceratoscopelus",NA,NA,"genus","Ceratoscopelus"
"row_436","RL2501_F017_3_MV1","Engraulis mordax","Actinopteri",132,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_437","RL2501_F017_3_MV1","Gigantactis vanhoeffeni","Actinopteri",710,"scientific name","Eukaryota","Chordata","Actinopteri","Lophiiformes","Gigantactinidae","Gigantactis","Gigantactis vanhoeffeni","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Lophiiformes","Lophiiformes","Gigantactinidae","Gigantactinidae","Gigantactis","Gigantactis","Gigantactis vanhoeffeni","Gigantactis vanhoeffeni","species","Gigantactis vanhoeffeni"
"row_438","RL2501_F017_3_MV1","Homo sapiens","Mammalia",194,"scientific name","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Primates",NA,"Hominidae",NA,"Homo",NA,"Homo sapiens",NA,"class","Mammalia"
"row_439","RL2501_F017_3_MV1",NA,NA,12282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_440","RL2501_F017_4_MV1","Ceratoscopelus","Actinopteri",1620,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Ceratoscopelus",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Ceratoscopelus","Ceratoscopelus",NA,NA,"genus","Ceratoscopelus"
"row_441","RL2501_F017_4_MV1","Cololabis saira","Actinopteri",144,"scientific name","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Beloniformes","Beloniformes","Belonidae","Belonidae","Cololabis","Cololabis","Cololabis saira","Cololabis saira","species","Cololabis saira"
"row_442","RL2501_F017_4_MV1","Engraulis mordax","Actinopteri",266,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_443","RL2501_F017_4_MV1","Gigantactis vanhoeffeni","Actinopteri",244,"scientific name","Eukaryota","Chordata","Actinopteri","Lophiiformes","Gigantactinidae","Gigantactis","Gigantactis vanhoeffeni","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Lophiiformes","Lophiiformes","Gigantactinidae","Gigantactinidae","Gigantactis","Gigantactis","Gigantactis vanhoeffeni","Gigantactis vanhoeffeni","species","Gigantactis vanhoeffeni"
