"","Domain","Kingdom","Phylum or Division","Class","Order","Suborder","Superfamily","Family","Subfamily","Tribe or Section","Genus","Species","Infraspecific Epithet","Author","Origin","Suborigin","IUCN Status","Taxon Status","Darwin","Española","Fernandina","Floreana","Genovesa","Isabela","Marchena","Pinta","Pinzón","San Cristóbal","Santa Cruz","Santa Fé","Santiago","Unknown Island","Wolf","Elizabeth Bay/Bahía Elizabeth","Far-northern/Lejano Norte","Northern/Norte","South-eastern/Centro Sur","Unknown Bioregion","Western/Oeste","TaxonID","English Common Name","Spanish Common Name","Local Name","Taxonomic Comments","Distribution Comments","Spanish Distribution Comments","English Comments","Spanish Comments","English Description","Spanish Description"
"360","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Labroidei",NA,"Labridae","",NA,"Novaculichthys","taeniourus","","(Lecepède, 1801)","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7704,"Clown razorfish, rockmover wrasse, Dragon wrasse","señorita viejita, vieja mueve roca","vieja mueve roca","Syn.: Hemipteronotus taeniourus (Lacepède, 1801), Hemipteronotus taeniurus (Lacepède, 1801) (misspelling), Julis bifer Lay & Bennett, 1839, Labrus taeniours Lacepède, 1801 (misspelling), Labrus taeniourus Lacepède, 1801, Novaculichthys bifer (Lay & Bennett, 1839), Novaculichthys taeniorus (Lacepède, 1801) (misspelling), Novaculichthys taeniurus (Lacepède, 1801) (misspelling), Novaculichtys taeniorus (Lacepède, 1801) (misspelling), Xyrichthys taeniouris (Lacepède, 1801) (misspelling), fide Appeltans et al. (2010)","Indo-Pacific; from the Gulf of Californiia to Panama and Ecuador in Galapagos Islands, Indo-Pacific. Central Gulf of California to Colombia. Revillagigedos, Clipperton, Cocos, Malpelo","","Habitat: Solitary inhabitant of reef flats and lagoons, usually in depths less than 15 m.","","Terminal phase red-brown to gray body; head pale; juvenil phase maroon to green or brown. Three body bars extend onto dorsal and anal fins and lines radiate from eyes. Size: 15-25 cm.",""
"361","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Labroidei",NA,"Labridae","",NA,"Stethojulis","bandanensis","","(Bleeker, 1851)","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7706,"Red shoulder wrasse","vieja mancha roja","Vieja mancha roja","Syn.: Julis bandanensis Bleeker, 1851, Stethojulis casturi Günther, 1881, Stethojulis fulvoventris Seale, 1901, Stethojulis linearis Schultz, 1960, Stethojulis rubromacula Scott, 1959, fide Appeltans et al. (2010)","Indo-Pacific; In the eastern Pacific only at the mainland Costa Rica, and furthermore Clipperton, Cocos and Galapagos","","Habitat: Frequent reefs in depths of 3-11 m.","","Size: 8-13 cm",""
"362","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Labroidei",NA,"Labridae","",NA,"Xyrichtys","sp.","","","Na","En","",3,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",13986,"","","","","","","","","",""
"363","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Labroidei",NA,"Labridae","Corinae",NA,"Thalassoma","purpureum","","(Forsskål, 1775)","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7711,"Surge wrasse","vieja variante, vieja oleaja","Vieja variante, Vieja oleaja","Syn.: Julis semicoeruleus Rüppell, 1835, Julis umbrostygma Rüppell, 1835, Scarus purpureus Forsskål, 1775, Thalassoma semicaeruleus (Rüppell, 1835), Thalassoma semicoeruleus (Rüppell, 1835), Thalassoma umbrostigma (Rüppell, 1835), Thalassoma umbrostygma (Rüppell, 1835), fide Appeltans et al. (2010)","Indo-Pacific, also Ecuador in Galapagos Islands, Cocos, Clipperton, and the Gulf of Chiriqui in Panama.","","Habitat: Solitary in shallow rocky surge zones","","Elongate, compressed body; Head and body green; a red V on snout before eye, two oblique red bars from eye down across operculum; 2 red stripes along flank; sides with thin irregularred vertical lines. Size: 20-25 cm.",""
"364","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Labroidei",NA,"Scaridae","",NA,"Calotomus","carolinus","","(Valenciennes, 1840)","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",13987,"Carolines parrotfish","loro de Carolinas, perico de diente verde, pococho perico","","","Indo-Pacific","","","","",""
"365","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Labroidei",NA,"Scaridae","Scarinae",NA,"Scarus","compressus","","(Osburn & Nichols, 1916)","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7723,"Azure parrotfish","loro chato, loro verdeazul","Loro chato","Syn.: Callyodon compressus Osburn & Nichols, 1916, fide Appeltans et al. (2010)","Eastern Pacific, from the Gulf of California to Panama, and Galapagos. Central Gulf of California to Ecuador and the Galápagos Islands","","Habitat: Rocky, boulder strewn reefs and slopes","","Size: 30-45 cm.  TP - Green; fins marked and shaded with blue and salmon. Adult females and males light blue to gray-blue and dusky blue. JP - Reddish brown.",""
"366","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Labroidei",NA,"Scaridae","Scarinae",NA,"Scarus","rubroviolaceus","","Bleeker, 1847","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7726,"Bicolor parrotfish","loro violáceo","Loro bicolor","Syn.: Callyodon africanus Smith, 1955, Callyodon jordani (Jenkins, 1901), Callyodon ruberrimus Jordan & Seale, 1906, Callyodon rubroviolaceus (Bleeker, 1847), Margaritodon africanus (Smith, 1955), Pseudoscarus jordani Jenkins, 1901, Scarops rubroviolaceus (Bleeker, 1847), Scarus jordani (Jenkins, 1901), fide Appeltans et al. (2010)","widespread Indo-Pacific species; in the eastern Pacific from the Gulf of California to Costa Rica, and Cocos and Galapagos. Tropical Indo-Pacific. Central Gulf of California to Ecuador and all the offshore Islands.","","Habitat: Areas of coral reefs and rocky substrata; usually found in small numbers. Graze on attached algae.","","Size: Lenghts of at least 48 cm. Terminal phase green to blue-green; forebody often somewhat darker.",""
"367","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Labroidei",NA,"Scaridae","Sparisomatinae",NA,"Nicholsina","denticulata","","(Evermann & Radcliffe, 1917)","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7727,"Loosetooth parrotfish","pococho beriquete","pococho beriquete","Syn.: Xenoscarus denticulatus Evermann & Radcliffe, 1917, Xenoscarus hubbsi Harry, 1950, fide Appeltans et al. (2010)","Eastern Pacific, Gulf of California to Peru, and Ecuador in Galapagos Islands.","","Habitat: Inhabitants of macrophytic algae in areas where the water is cooler.","","Terminal phase shades of green. Initial phase Drab shades of brown. Smallest parrotfish in eastern Pacific; resembles a wrasse. Teeth are not completely coalesced into a beak as those of most parrotfish. Can change color and m. Size: Uncommon over 20 cm.",""
"368","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Carangidae","",NA,"Caranx","sexfasciatus","","Quoy & Gaimard, 1825","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7736,"Sixband jack, bigeye trevalle, Bigeye jack","jurel voráz, jurel oral","Jurel voráz, jurel ojón","Syn.: Carangoides sexfasciatus (Quoy & Gaimard, 1825) (subsequent combination), Carangus marginatus Gill, 1863, Carangus rhabdotus Jenkins, 1903, Caranx belengerii Cuvier, 1833, Caranx butuanensis Seale, 1910, Caranx elacate Jordan & Evermann, 1903, Caranx flavocoeruleus Temminck & Schlegel, 1844, Caranx forsteri Cuvier, 1833, Caranx fosteri Cuvier, 1833, Caranx marginatus (Gill, 1863), Caranx oshimai Wakiya, 1924, Caranx paraspistes Richardson, 1848, Caranx peronii Cuvier, 1833, Caranx sexfaciatus elacate (Jordan & Evermann, 1903), Caranx sexfaciatus marginatus (Gill, 1863), Caranx tapeinosoma Bleeker, 1856, Caranx thompsoni Seale, 1905, Caranx xanthopygus Cuvier, 1833, fide Appeltans et al. (2010)","Indo-Pacific; equatorial region of the eastern Pacific from Mazatlan, Mexico to Ecuador and Galapagos","","Habitat: Open water","","Silver to silvery gray. Large eye. Forehead (nape) steep. Length: From 50 to 85 cm",""
"369","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Carangidae","",NA,"Decapterus","macarellus","","(Cuvier, 1833)","NG","NG","NE",6,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7667,"mackerel scad","jurel fino, macarela caballa","","According to McCosker & Rosenblatt (2010) probably misidentification of D. muroadsi and D. macrosoma.","Worldwide in tropical and subtropical waters","","","","Body long, slender; bluish green on bck, silvery below green.",""
"370","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Carangidae","",NA,"Decapterus","punctatus","","(Cuvier, 1829)","NoData","NoData","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",14706,"round scad, cigarfish","macarela chuparaco, jurela","jurelito de cola amarilla","Syn.: Decapterus sanctaehelenae (Cuvier, 1833), fide Appeltans et al. (2010)","","","","","",""
"371","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Carangidae","",NA,"Decapterus","sp.","","","NoData","NoData","NE",3,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7665,"","","","","","","","","",""
"372","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Carangidae","",NA,"Gnathanodon","speciosus","","(Forsskål, 1775)","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",13528,"golden trevally","jurel de piedra, jurel dorado, merlindo","","","Indo-Pacific","","","","",""
"373","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Carangidae","",NA,"Naucrates","ductor","","(Linnaeus, 1758)","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7738,"Pilot fish","pez piloto","pez piloto","Syn.: Gasterosteus ductor Linnaeus, 1758, Hemitripteronotus quinquemaculatus Lacepède, 1801, Nauclerus abreviatus Valenciennes, 1833, Nauclerus annularis Valenciennes, 1833, Nauclerus brachycentrus Valenciennes, 1833, Nauclerus compressus Valenciennes, 1833, Nauclerus leucurus Valenciennes, 1833, Nauclerus triacanthus Valenciennes, 1833, Naucrates angeli Whitley, 1931, Naucrates cyanophrys Swainson, 1839, Naucrates fanfarus Rafinesque, 1810, Naucrates indicus Lesson, 1831, Naucrates noveboracensis Cuvier, 1832, Naucrates polysarcus Fowler, 1905, Naucrates serratus Swainson, 1839, Seriola dussumieri Valenciennes, 1833, Seriola succincta Valenciennes, 1833, Thynnus pompilus Gronow, 1854, fide Appeltans et al. (2010)","circumtropical; in the eastern Pacific from Vancouver Island, Canada to Costa Rica, and Clipperton, Cocos, Revillagigedos and Ecuador in Galapagos Islands","","Habitat: Surface waters  of the open sea surrounding the  Archipelago; most of  our observations have been made on the west side  of Isabela. Also  known  from  Punta Cormorant, Floreana, Darwin, Marchena and   Pinta.","","Silvery white to gray. Long, torpedo-shaped body and forked tail. Up to at least 70 cm TL, common to 35 FL",""
"374","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Carangidae","",NA,"Oligoplites","saurus","","(Bloch & Schneider, 1801)","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",13531,"Pacific leatherjacket.","palometa, voladora mascapalo, chaqueta de cuero, cuchillo, zapatero siete  cueros.","","","Eastern Pacific,from  Magdalena Bay, Baja  California and Gulf  of  California  to Esmeraldas, Ecuador, and  Galapagos.","","Habitat in Galapagos:  A near  shore, shallow  water  species.","","Size> A small species, grows to  about  45 cm TL, common to 35 cm TL.",""
"375","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Carangidae","",NA,"Trachurus","murphyi","","Nichols, 1920","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",13548,"Chilean jack mackerel","","","","Indo-Pacific and Cocos Island","","","","",""
"376","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Carangidae","",NA,"Uraspis","helvola","","(Forster, 1801)","Na","Id","",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",13549,"Whitemouth jack","caramelo, jurel lengua blanca, tiñosa blanca","","Syn.: Uraspis secunda  Poey, 1860 fide McCosker (pers. com.)","circumtropical","","","","",""
"377","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Chaetodontidae","",NA,"Chaetodon","auriga","","Forskall, 1775","Na","Va","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7742,"Threadfin butterflyfish","mariposa de aleta ribeteada","mariposa de aleta ribeteada","Syn.: Anisochaetodon auriga (Forsskål, 1775), Chaetodon auriga setifier (Bloch, 1795), Chaetodon lunaris Gronow, 1854, Chaetodon sebanus Cuvier, 1831, Chaetodon setifer Bloch, 1795, Linophora auriga (Forsskål, 1775), Pomacanthus filamentosus Lacepède, 1802, Pomacentrus setifer (Bloch, 1795), Sarothrodus auriga (Forsskål, 1775), Tetragonoptrus auriga (Forsskål, 1775), Tetragonoptrus setifer (Bloch, 1795), fide Appeltans et al. (2010)","Red sea and tropical Indo-Pacific, including Hawaii and Ecuador in the Galapagos Islands.Costa Rica to Ecuador. Galápagos, Cocos, Clipperton and Malpelo","","rocky, boulder strewn areas","","Silver forebody; yellow rear body, including fins. Black bar through eye; diagonal black banding runs from forehead upward toward dorsal fin and on body toward anal fin. up to 18 cm","hasta 18 cm"
"378","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Chaetodontidae","",NA,"Chaetodon","kleinii","","Bloch, 1790","Na","Va","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7744,"Duskybarred butterflyfish","mariposa de barra penumbre","mariposa de barra penumbre","Syn.: Anisochaetodon kleinii (Bloch, 1790), Chaetodon bellulus Thiollière, 1857, Chaetodon cingulatus Fowler, 1934, Chaetodon corallicola Snyder, 1904, Chaetodon flavescens Bennett, 1831, Chaetodon melammystax Bloch & Schneider, 1801, Chaetodon melastomus Bloch & Schneider, 1801, Chaetodon virescens Cuvier, 1831, Tetragonoptrus kleini (Bloch, 1790), fide Appeltans et al. (2010)","Tropical Indo-Pacific including Hawaii, Philippines and Ecuador in Galapagos Islands Costa Rica to Ecuador. Cocos, Clipperton and Malpelo Islands","","usually found in depths greater than 10m","","Whitish forebody; yellow-brown rear with horizontal rows of small dusky brown spots. Dorsal, anal and tail fins yellow. up to 13 cm","hasta 13 cm"
"379","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Chaetodontidae","",NA,"Chaetodon","lunula","","(Lacepède, 1803)","Na","Va","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7745,"Raccoon butterflyfish","mariposa mapache","mariposa mapache","Syn.: Chaetodon biocellatus Cuvier, 1831, Chaetodon lunulatus Shaw, 1803, Pomacentrus lunula Lacepède, 1802, Tetragonoptrus biocellatus (Cuvier, 1831), Tetragonoptrus lunula (Lacepède, 1802), fide Appeltans et al. (2010)","wide-ranging, Indo-West pacific, the only eastern Pacific area is Ecuador in theGalapagos Islands   Tropical Indo-Pacific. Vagrant Cocos Islands","","rocky, boulder strewn areas","","Yellow body with dusky diagonal bands, and black diagonal band from white bar behind eye to dorsal fin; black blotch at base of tail. up to 20 cm","hasta 20 cm"
"380","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Chaetodontidae","",NA,"Chaetodon","meyeri","","Bloch & Schneider, 1801","Na","Va","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7746,"Meyer's butterflyfish","mariposa de Meyer","mariposa de Meyer","Syn.: Holacanthus flavoniger Lacepède, 1802, fide Appeltans et al. (2010)","Tropical Indo-West Pacific, Vagrant in Ecuador in the Galápagos Islands and Revillagigedos","","Habitat: Rocky, boulder strewn areas","","Silver with black band encircling body; black bar through eye; black band encircles mouth. Size: to about 20 cm","Talla: hasta ± 12 cm"
"381","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Chaetodontidae","",NA,"Chaetodon","unimaculatus","","Bloch, 1787","Na","Va","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",11259,"Teardrop butterflyfish","Mariposa Lagrima","Mariposa Lagrima","Syn.: Chaetodon sphenospilus Jenkins, 1901, fide Appeltans et al. (2010)","Tropical Pacific and Galapagos Islands","","Habitat: Rocky boulder strewn areas","","Size: up to 13 cm length","Talla: hasta ± 13 cm longitud"
"382","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Chaetodontidae","",NA,"Forcipiger","flavissimus","","Jordan & Mcgregor, 1898","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7747,"Long-nosed butterflyfish, forceps butterflyfish","mariposa hocicona","mariposa hocicona","","From California to Ecuador including the Galapagos Islands, also tropical Indo-Pacific, Revillagigedos, Clipperton, Cocos, Malpelo","","rocky, boulder strewn areas","","Yellow body; black upper half of head, silver below; translucent tail. up to 17 cm","hasta 17 cm"
"383","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Chaetodontidae","",NA,"Johnrandallia","nigrirostris","","(Gill, 1863)","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",7748,"Barberfish","mariposa barbera","mariposa barbera","Syn.: Chaethodon nigrirostris (Gill, 1862), Heniochus nigrirostris (Gill, 1862), Pseudochaetodon nigrirostris (Gill, 1862), Sarothrodus nigrirostris Gill, 1862, fide Appeltans et al. (2010)","Gulf of California, Cocos, Malpelo, Revillagigedos to Ecuador (Isla Plata and Galapagos Islands)","","Habitat: rocky bottom and coral development in depths of 6 to 12 m. Recorded  from Bartolome, Santiago, and Tower.","","Silver head; silvery-yellow body. Black ring around snout. Black bar from in front of dorsal fin to above eye. Size: to about 13 cm","Talla: hasta ± 13 cm"
"384","Eukaryota","Animalia","Chordata","Actinopterygii","Perciformes","Percoidei",NA,"Chaetodontidae","",NA,"Prognathodes","falcifer","","(Hubbs & Rechnitzer, 1958)","Na","Id","NE",1,"","","","",NA,"",NA,NA,NA,"","True","","","",NA,"","",NA,"True","","",11252,"Scythe Butterflyfish","Mariposa Guadana","Mariposa Guadana","Syn.: Chaetodon falcifer Hubbs & Rechnitzer, 1958, fide Appeltans et al. (2010), Proghnathodes carlhubbsi  Hubbs & Rechnitzer, 1958, fide McCosker & Rosenblatt (2010)","Eastern Pacific; California and Galapagos Islands","","Habitat: deep water","","Size: 13 cm","Talla: 13 cm"
